2023-04-19 00:00:00,12.7
2023-04-19 00:10:00,12.5
2023-04-19 00:20:00,12.4
2023-04-19 00:30:00,12.3
2023-04-19 00:40:00,12.2
2023-04-19 00:50:00,12
2023-04-19 01:00:00,11.9
2023-04-19 01:10:00,11.8
2023-04-19 01:20:00,11.6
2023-04-19 01:30:00,11.5
2023-04-19 01:40:00,11.3
2023-04-19 11:00:00,13.8
2023-04-19 11:10:00,14.1
2023-04-19 11:20:00,14
2023-04-19 11:30:00,14
2023-04-19 11:40:00,14
2023-04-19 11:50:00,14.1
2023-04-19 12:00:00,14.1
2023-04-19 12:10:00,14.1
2023-04-19 12:20:00,14.2
2023-04-19 12:30:00,14.3
2023-04-19 12:40:00,14.5
2023-04-19 12:50:00,14.6
2023-04-19 13:00:00,14.8
2023-04-19 13:10:00,14.9
2023-04-19 13:20:00,15
2023-04-19 13:30:00,15.1
2023-04-19 13:40:00,15.1
2023-04-19 13:50:00,15.2
2023-04-19 14:00:00,15.4
2023-04-19 14:10:00,15.8
2023-04-19 14:20:00,15.8
2023-04-19 14:30:00,15.9
2023-04-19 14:40:00,16
2023-04-19 14:50:00,16.1
2023-04-19 15:00:00,16.2
2023-04-19 15:10:00,16.1
2023-04-19 15:20:00,15.8
2023-04-19 15:30:00,15.3
2023-04-19 15:40:00,15.1
2023-04-19 15:50:00,15
2023-04-19 16:00:00,15
2023-04-19 16:10:00,15.2
2023-04-19 16:20:00,15.4
2023-04-19 16:30:00,15.5
2023-04-19 16:40:00,15.6
2023-04-19 16:50:00,15.6
